f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,target
-2.2661753,-0.73568666,-2.177926,-0.53720564,-0.3718732,0.46572843,2.296081,-0.17099977,0.15209197,-1.4545977,2.0472558,0.10820131,0.07661392,0.039439738,-0.022774212,0.4415131,-0.36883917,-1.0262451,0.38248497,1.9350761,0.58793217,-1.493334,1.2322137,-1.3702015,0.016857386,-1.2470301,-1.6948565,-0.88726103,1.5352895,0.12754732,1
-2.636482,-0.57897735,-2.6959496,1.1692835,1.3728516,0.7798499,-0.763744,-0.98030275,0.61222965,2.5495522,1.7554407,-0.5434058,-0.69821477,-0.592603,1.3176003,1.6301205,-2.277571,-2.4373717,-0.4944233,0.33880422,0.2223133,-0.07030928,-1.5757076,-0.50362426,1.5375028,-1.3612791,-1.1856887,0.98375046,0.4361298,-0.6684301,1
-1.1714685,-0.9761752,0.1240997,0.49685782,-1.7140837,0.83432144,0.39609933,1.9142354,-0.4248743,-2.6826668,-0.47756988,-1.4106836,-1.4981829,1.3344358,-0.63424766,0.504436,0.66169417,0.7275762,0.31885237,-2.0494077,0.33960462,-1.2934723,2.3909464,-0.41223824,0.4496866,0.659998,-1.2320881,-2.34122,0.27187306,-1.0524583,1
-0.67347497,-0.046856493,-2.5240855,-1.3405436,0.3656451,1.8798032,2.9521372,-0.9549002,0.47432125,-0.46901187,0.90537083,-0.08556244,0.67972994,-0.13810456,0.48746067,1.0082569,-0.15187277,-1.3735902,-0.30444524,1.453864,-0.75324506,-1.4648199,0.26222935,0.20033473,0.9005072,-0.44933116,-1.8384109,-0.12490162,0.36171353,-2.7308178,1
-1.8685547,-1.1684332,-0.9032495,-0.9278642,0.15322506,1.1259952,2.0329535,0.06856179,0.6461091,-0.90999293,2.5538585,0.070527375,0.4739673,1.1149393,-0.4226519,0.61978817,-1.6595223,-1.1222587,-0.19247913,0.7409854,1.9120452,-2.014186,0.11878714,-1.4911187,-0.91176593,-1.7023722,-1.3803568,0.15089664,0.4248318,-1.1740685,1
-2.0426342,0.21648124,-2.927241,-1.5082413,-0.51409054,-0.073718995,1.3623018,-0.178906,-0.14328016,-0.6888127,0.13866141,0.13709632,-0.8698532,3.1862793,1.6742644,1.5952293,1.1422725,-1.1258752,-1.6673088,1.6306585,0.943505,-1.0728619,-0.12420532,-1.3243794,0.10309929,-0.39263827,-2.1393697,-0.56034565,-1.2529562,-0.6258524,1
-1.0375181,-0.641782,-1.4235175,-0.5371163,0.41170347,0.28872967,1.5202527,-0.49968353,0.68222314,-0.7550208,-0.21347111,-0.5553392,-0.8831371,0.28945673,1.2316183,-0.45055723,-0.41720504,-1.1299179,-0.12651902,0.5403,-0.2910819,-0.33204618,0.3182524,-1.256392,0.40696138,-0.62188286,-1.4291313,-0.2163758,0.34020364,-1.359627,1
-0.90534014,-0.41694838,-1.3713908,0.42280746,-0.5998601,2.0941603,1.7037632,-0.5920787,1.5006452,1.0418491,2.8157318,-0.3280562,-0.1405505,-0.6362776,1.2951318,1.1364416,-2.8328466,-1.6116037,2.009542,-1.4585351,1.5311742,0.263506,1.6111143,1.3711928,0.7376937,0.17806804,-0.51784766,-2.3621626,2.118714,-0.7793393,1
-1.6966412,-1.5041635,0.66130805,1.2008051,-0.827192,0.6369779,1.2545258,-1.9542894,0.25520402,1.9025965,0.78976905,1.0259806,0.5337718,-0.46805173,0.578057,-1.7349575,-3.217945,-0.44540313,-0.7839533,-0.23348588,1.310265,-0.5859107,0.79743487,-0.7563987,-0.7463994,-0.033515573,1.3548421,-0.9607817,-0.7752292,-1.2168313,1
-2.5103605,-0.4527677,0.7629138,0.38083506,-0.39914995,-1.4118779,-0.90349555,0.75341874,0.65582335,1.676202,-0.6179068,-0.2773117,-2.0778272,0.9016659,-0.39909023,1.3711925,0.93974036,-3.0456927,-2.2326589,0.20953748,-3.2394161,0.13120013,-1.0408759,-0.82145274,0.51320255,-0.5224979,-1.6114502,3.0193236,-1.853503,1.5434018,1
-0.015679467,0.491632,-3.7649593,-0.24457623,-1.173303,1.652903,0.7798986,-1.1098566,-0.73999935,0.76921123,1.66855,0.3548711,-0.529404,-0.8444825,2.690527,-0.29962075,0.06705254,0.33481783,-1.3623425,0.7945905,-1.1913719,-0.05430001,1.9563972,0.745275,2.0333464,0.5525938,0.3532001,-2.6809685,-0.8688662,-1.3150877,1
-0.8619222,-0.51042336,-0.8168711,-0.6547611,-0.29647756,-0.10229322,0.74032044,-0.36586833,0.8622981,-0.59871805,-0.14215349,0.14306393,-0.73547864,0.2643243,0.9146317,0.17572984,0.1102283,-0.9838369,-0.5440548,-0.04872611,-0.5642956,-0.6081762,0.47299755,-0.58334476,0.36940655,0.062006623,-0.83396864,-0.5908959,-0.37254953,-0.39175206,1
-2.7348359,-0.9764446,-0.87586343,-0.096177936,-0.81714565,-2.457599,0.012138814,-0.7895284,-0.12941645,-0.17996117,-0.88772756,-0.79985845,-0.89445376,1.0605139,1.8000381,-0.10952914,1.4630065,-1.5117452,-1.0933777,0.18534938,-0.29220906,-0.0030741692,0.34509984,-0.06823754,0.8815526,-0.20385736,-0.63773024,-1.3996985,-1.107909,-0.6258354,1
0.16026688,-0.35788438,-2.1970263,-1.8349248,-0.26741526,0.5987016,1.4800115,-0.055141866,0.89859885,-0.29912737,-0.9070092,-0.04803586,-0.9257038,1.3067663,0.97141844,1.7573936,1.3778827,-0.6190519,-0.0033108518,-0.8820783,-0.94415724,-1.3644613,-0.11544651,-0.6356571,0.3433903,0.7904309,-0.95654434,-0.5662817,-0.6922407,-0.19694276,1
-1.1660131,0.062399298,-1.3426125,-0.7481762,0.20106125,0.35673073,1.2231463,-0.6312481,1.5293965,-0.06750383,0.16258475,0.51215816,-0.29907668,-0.40058693,0.97385466,0.25811818,-0.20588082,-1.8509021,-0.86028,1.2971655,-0.7382508,-0.4382693,-0.2452321,-0.43628886,0.34460586,-0.29430598,-0.766073,-0.48316726,-0.95859706,-0.4971553,1
2.0915701,-2.074424,1.7175012,-0.17775157,-1.8420811,1.0336444,1.9671452,-1.7797172,2.621789,-1.8103523,-1.1836213,-0.0011569858,2.1065133,1.4634374,0.3087699,-0.2765913,0.16996339,1.1185498,-2.0099037,1.4433718,1.5917207,-1.4560604,-1.1942189,-1.252611,2.1014411,-1.3752314,1.0646242,-0.25719324,-0.4628145,-2.9065976,1
-0.71746963,-1.3368194,-0.79338634,0.11656353,-0.40402743,2.5124965,-1.3836418,0.20028448,0.63188046,-1.7471778,1.5774934,-1.177827,-1.3666108,0.17473191,-1.7064614,-0.35190997,-1.1146743,-2.4233887,-0.7418993,0.87900925,0.49749213,-1.9225817,-0.7147598,-1.9851772,-0.8179498,-1.7920688,-1.6779553,1.3173602,0.8014369,0.12361479,1
-4.6690874,-0.5399016,-1.2704751,-1.1140096,0.17312741,-2.185378,1.3136575,-0.71220344,0.27121758,-2.1260395,-0.45035106,-0.33373246,-1.608574,2.413732,1.0099887,0.5156771,0.55410963,-2.1169057,-1.0748197,3.7141879,-0.3215429,-0.8814032,-0.59894145,-0.63857806,-0.25008667,-1.1382769,-2.726338,0.17235073,-0.39174062,-1.3675475,1
-1.9539212,1.6749687,0.16772702,-0.7317921,0.17188507,-2.1033037,3.3543046,-0.0048999786,0.5752606,-1.2406664,0.37045896,1.4084777,-1.3577038,-0.5491879,0.72953355,0.91326845,1.2762821,-1.4775765,0.001956381,0.63592553,-1.5675521,-0.116913915,2.1802568,0.29795063,1.2492034,1.1633922,-0.87453693,-2.277645,-0.6985077,-0.94593346,1
-0.3919528,-0.5753604,1.5210352,-1.0161523,-0.21684481,-0.054882437,0.8533459,0.108382165,0.10803993,-0.8597687,0.80239505,-0.17881054,-0.84946966,-0.30897346,2.4648914,-0.15401775,1.7397618,-0.92364764,-0.27838942,-0.20339343,1.5991793,-0.528811,0.034619898,-0.61457145,1.8587775,0.48360085,-1.8844494,1.0075303,1.0741992,-1.4579891,1
-0.22067979,-0.14575768,-1.2404277,-0.99050766,0.60356104,0.12456268,2.4196053,0.47740763,1.2896355,-1.211569,-2.6781547,0.7990103,-0.8335353,1.4845257,1.4621565,2.3363948,0.6354701,-1.229679,-0.83657986,-0.8700114,-0.7502046,-0.7808597,-0.49210107,-1.3233807,0.33682942,-0.10811734,-1.0902278,-1.1988885,1.245658,-2.071557,1
-2.4599044,-0.031641185,-0.20812762,-1.8967834,-0.5558983,-1.8184104,0.9588003,0.1066975,1.8309408,-0.27591875,-1.4784743,0.39468488,-2.3076067,0.7758163,2.2381656,1.6924925,0.6474805,-1.7204144,-1.0595986,-0.60788786,-3.0641756,0.3538546,-0.5076127,0.116027,-0.10367316,-0.3540359,-1.66816,0.1930416,-0.11541271,0.6087476,1
-2.3613842,0.90748763,-1.5200173,0.024707973,-1.2399328,-1.0626931,0.07616624,-0.9526041,0.56278664,0.2829832,-3.0275311,0.15506369,-0.6085185,0.95505524,2.0435581,0.36858854,0.9811906,-0.48189265,-2.1037712,-0.050052166,-3.8325937,0.26025462,0.4586234,-0.6621343,0.28392577,0.48563564,0.066219844,-0.8041916,-1.7679598,-0.75285906,1
-2.4749358,0.45775256,-0.7336576,-0.37811163,-0.83824015,-1.1216323,2.8762167,-0.8031202,0.85571,-1.6059961,-1.7151321,0.19665,-2.0859997,1.2675316,1.1891707,-1.7308532,0.1849123,0.4215812,-0.873856,0.8876313,-0.8117184,-1.523724,0.24483702,0.1028626,0.7238841,-0.4614396,-1.7497079,-1.5057707,1.6022077,-3.0834594,1
-0.24639261,-1.3859094,-1.9610317,-2.0981393,-0.35834834,0.7847632,2.729175,-0.15652193,0.9941625,-1.0660825,-2.4646008,-0.1317401,-1.3286666,2.1168752,1.0694132,1.0867656,3.0552409,-0.6267216,-0.6193045,-1.4474152,-0.7742397,0.58708376,2.4630935,0.17541611,-0.3603453,-0.7833965,-1.5188862,-0.55601895,-0.67205775,-0.29952365,1
-0.83691657,0.22190359,-0.88872087,-1.4152231,-0.35734576,-3.1577902,1.6410851,-1.09611,1.8705682,0.3151131,-1.2143126,1.7617388,-1.1455946,0.62182796,1.7183343,0.83940554,2.173308,-1.8918643,-0.18865147,-0.4814878,-1.7762535,0.5422818,0.04498142,1.198073,0.800855,0.33973622,-2.2137172,-0.9335998,0.26068354,-0.6446712,1
-1.3334935,-0.5422419,-1.1595976,-0.75242853,-0.7824056,-1.6164658,2.1062648,-0.90439016,0.10303764,1.453756,-1.388108,2.6232283,-0.83099204,0.43808353,1.226743,-1.0791872,2.7327101,-1.1705974,-1.8636724,0.62965775,-0.73823863,-0.14846337,-0.41265446,-0.84952223,0.74375314,0.493954,-0.965056,0.8251028,-0.80422163,-0.6473876,1
-0.44159093,0.48517725,-0.546453,-1.5927409,-0.5743041,-0.07846242,3.7795594,-2.1393073,1.3946809,0.14711952,-1.3907864,2.0134542,-0.9219305,1.2735147,0.80474716,0.77762604,1.7720213,-0.07501298,0.16285959,-0.57980293,-1.7650465,-1.3256915,0.88054633,0.63201463,0.8736176,0.44151998,-0.27372786,-1.3496642,0.43639636,-1.0732123,1
-2.1850505,-0.3086011,-1.6897836,0.22479,-0.018378884,-1.9151556,1.8783131,-2.1293104,0.35338756,0.30893856,-2.0132246,1.1668191,-1.2932053,-0.22056264,2.4527225,1.7625711,3.0146286,-0.91840315,-0.9452082,-0.53684855,-1.5557755,0.57233924,1.1186582,-0.03805983,0.9971256,1.5694405,0.17537603,-0.5990106,-0.6100832,0.24998108,1
-1.4806529,-0.07311025,-0.7890129,-0.125771,0.15231869,-2.9785495,0.6927619,-0.29504406,1.1308454,-1.6486018,-2.4440694,1.8059232,-1.1521435,1.2336428,2.393577,-0.38731846,2.0028095,-0.7611289,-1.0353541,-2.4007018,-1.7694153,-0.46129155,0.3483347,-0.5026549,-0.05139476,2.3966067,-0.5265461,-1.0988274,-0.59538794,-1.1119128,1
0.07695727,-0.03404349,-1.0310684,-2.859034,-1.0473456,-0.91677284,3.292371,0.5857432,1.7839581,-1.015907,-1.733271,0.7504258,-0.93234575,0.75097406,1.7814636,0.94079506,-0.35919476,0.18605912,0.38698936,0.62464154,0.5947624,-1.3379986,1.2797314,-0.95543337,-0.60749114,1.8437207,0.17000002,-1.8203204,0.6869025,-0.73077583,1
-0.77080035,-1.0615854,-1.2633988,-0.38852233,-0.57981193,0.08616531,0.59684634,-0.45764104,0.9358505,-0.9083704,0.054434143,0.3957846,-1.0432905,0.42209613,0.78975284,-0.038601756,0.12216967,-1.35581,-0.40180624,0.21192554,-0.7020461,-0.46113083,0.59788525,-0.35546726,-0.23506957,-0.08395529,-0.38801804,-0.44036916,-0.6755426,-0.18675694,1
-1.9617053,-0.65032613,-0.033703715,-1.0313715,-0.65561855,-2.1631322,0.9226216,-1.616961,0.27566975,-0.30855724,-0.5145346,0.29639047,-0.4357508,0.3795141,2.6440213,0.44412747,2.2821116,-1.0949423,-1.4850665,1.4689747,-0.5441214,-0.6297503,-0.09411585,-0.54758483,1.7775037,-0.3835051,0.654628,-0.3179638,0.17677277,-0.7974676,1
-1.6458887,-0.42272264,-0.11687797,-1.3802162,-0.4013242,-0.73559976,0.24622577,-1.7647595,2.0880659,-1.7721936,-0.40637618,-0.64417696,0.14743103,1.3393676,2.586386,-0.34990433,1.0103476,-1.4685917,-0.37578914,1.4072939,-1.5263046,-0.14323488,-0.56342244,-0.72756314,0.35027292,0.7063012,-1.3764518,0.7856693,0.6973076,-2.1557527,1
-1.324466,-1.1770818,-1.0336263,-1.1916556,0.34044778,0.27556664,2.181525,0.053212523,1.134034,-0.6564412,-0.35452953,-0.67145026,-0.69742316,1.1045419,0.64898694,-0.25001198,-0.2977177,-1.111681,-0.017776541,0.3440648,-0.32065952,-0.6978377,0.5960676,-1.3159041,-0.8099537,-1.0094278,-1.9095149,0.049693853,0.2727477,-1.9578289,1
-1.7878203,-0.8300681,-0.9663725,-1.301866,0.1768766,-0.39658657,0.5786214,-0.5752343,0.8244099,-0.54588443,0.65335387,0.45542422,-0.98270214,0.6413654,1.7926999,0.21690515,-0.40601122,-0.9935376,-0.3122061,0.525318,-0.18073346,-0.111186445,0.5697793,-0.4884346,-0.23399949,0.40798765,-1.4160446,-1.1369979,-0.84698087,-0.7497167,1
-3.4228292,-0.940542,-2.7036562,-1.1301003,-0.5795936,0.45913336,-0.0043103695,0.5653086,0.47239506,-0.73177797,0.619798,-1.8537887,-1.058145,2.6698532,-0.26921067,2.3603244,-1.465632,-2.2238417,-0.80628866,2.683325,-1.2287006,-0.17265567,-0.104486614,-1.0465288,-0.18095684,-1.8982958,-1.3171859,1.4034106,-1.734094,0.39389282,1
-1.6854972,-0.5750527,-1.2086297,-0.28656912,-0.5795633,-0.40408602,0.69229376,0.23526281,1.282861,-0.41047183,-0.25129196,0.17897639,-0.68370354,0.7683344,0.9969918,0.42168507,0.41491956,-1.2066114,-0.59311306,-0.5712643,-0.6850174,-0.43150133,-0.058624297,-0.35861716,0.36543196,0.050576746,-1.2173426,-0.345255,-0.05195248,-0.3247439,1
-0.83384657,-0.61234975,-1.0334843,-1.3714429,0.3546232,-0.2873173,0.49016333,-0.87903214,1.6652724,-0.992163,-0.31319055,0.8670801,-0.37079883,0.43785083,1.6163557,-0.34068722,0.26258987,-1.0292659,-0.8341603,0.63620234,-0.8146997,0.056396663,-0.21342802,-0.58402675,0.6086126,0.3490375,-1.6043162,-0.35127255,-0.7923451,-0.1877813,1
-1.2436115,-0.8302394,-0.5606779,-0.33101195,-0.087501556,-0.49340084,1.1749264,-0.86729586,2.0490966,-0.21442339,-1.1727452,0.19134673,-0.2250822,-0.5520814,0.9923326,0.14801434,-0.7875974,-0.29315904,-0.062064372,-0.5899631,-0.7188756,-0.8057607,1.244066,-0.073848665,0.42267054,0.4790119,-0.7441388,-0.9889786,0.32192636,-0.03267151,1
-0.99802536,-0.8521247,-0.71052593,-1.172653,-0.5740222,0.21536994,0.861755,-0.6734371,0.88367504,-0.7480965,0.36270046,-0.19118464,-0.43137637,0.36230898,0.6413352,0.14412263,0.24274611,-1.106881,-0.8800908,-0.009660035,-0.7343644,-0.53652686,0.7966745,-0.39874983,-0.06971556,-0.11008483,-1.2687564,-0.59508204,-0.030933082,-0.6106838,1
-0.8619222,-0.51042336,-0.8168711,-0.6547611,-0.29647756,-0.10229322,0.74032044,-0.36586833,0.8622981,-0.59871805,-0.14215349,0.14306393,-0.73547864,0.2643243,0.9146317,0.17572984,0.1102283,-0.9838369,-0.5440548,-0.04872611,-0.5642956,-0.6081762,0.47299755,-0.58334476,0.36940655,0.062006623,-0.83396864,-0.5908959,-0.37254953,-0.39175206,1
-0.8619222,-0.51042336,-0.8168711,-0.6547611,-0.29647756,-0.10229322,0.74032044,-0.36586833,0.8622981,-0.59871805,-0.14215349,0.14306393,-0.73547864,0.2643243,0.9146317,0.17572984,0.1102283,-0.9838369,-0.5440548,-0.04872611,-0.5642956,-0.6081762,0.47299755,-0.58334476,0.36940655,0.062006623,-0.83396864,-0.5908959,-0.37254953,-0.39175206,1
-2.5758045,-1.2149814,-2.636365,0.24205828,-0.13188894,0.6926187,0.9544792,-1.4051301,0.8753516,0.73861974,2.9228556,0.5569712,0.4559337,0.7480644,1.1563084,0.6939825,-1.7078936,-2.431582,-1.1976182,1.8893272,0.9711998,-0.5904983,-1.0862515,-0.25595152,0.26808718,-2.1706038,-0.86700314,0.38602147,1.6629577,-1.0138336,1
-1.4718573,-0.79577553,-1.5739336,-0.20576715,1.2075126,0.51253486,2.6475663,-1.3521295,2.2642078,1.8977058,1.1387976,2.8101988,0.446625,-0.12076661,0.64485216,1.9851508,-1.0448632,-2.9948885,1.3442278,-1.7068577,0.5914542,-1.4274838,-0.80163443,-0.3227031,-0.96474516,0.21773851,-0.63363326,-0.09515086,3.7880785,-0.9057371,1
-0.19987515,-2.6895657,-0.80381525,0.42074895,1.5718241,1.8764535,4.3975515,1.6452587,1.0347618,1.5444734,1.5134519,1.6445028,-1.7473351,0.20855218,-1.5038376,2.4211793,-1.5166185,-1.219691,-1.138199,-0.4530921,-2.2223074,1.515419,0.45242608,-0.26494262,2.1449025,0.71705985,-0.6160918,0.9054043,0.9533024,1.4118329,1
0.2936402,-0.94013727,-0.20271108,1.2745829,-0.567121,1.5951848,4.4479384,0.34867412,1.3613902,2.6482596,0.9226473,-0.56640124,-1.2699212,-1.3759096,-0.725206,4.108042,-0.80632836,-3.2067537,0.4964603,-1.1749053,-1.5866666,-0.22808793,0.06546274,-0.62086636,0.06332576,0.30739355,0.17224059,1.5582621,1.7636838,0.9473319,1
-2.344006,-0.9287826,-1.4214275,-0.25253394,0.9595105,-0.07337719,2.4813714,0.05575311,1.8833772,0.9770517,1.1689056,0.7301775,-0.9662258,0.24263859,-0.077361904,3.7517736,0.057533264,-3.309748,-0.26382872,0.3350639,-2.4015906,-0.7569133,-0.737558,1.045305,0.18860742,-1.1725177,-1.6020184,0.94732964,1.1300387,0.44857687,1
-3.0799296,-0.54993016,-0.8632121,0.9953934,0.49265242,0.43881345,2.239501,-0.37447283,1.1970456,1.3996017,2.017505,0.74115205,-0.9187952,1.0546497,-0.58702266,2.487416,-1.816081,-3.6852674,-0.48655567,0.75820017,-0.939031,-1.1950397,-1.1536003,-1.4180119,-1.4196213,-0.38650525,-1.2356975,2.4778569,2.3898973,-0.1132206,1
-2.8205698,-1.095754,-1.1836203,1.573732,0.44537634,0.38701883,2.5557144,-0.5331832,1.4142174,0.9588533,2.2834318,0.6273193,-1.3032207,0.6405456,-0.12943351,2.4569237,-2.119805,-3.206049,-0.6089319,1.570082,-1.6454666,-0.92446506,-1.0410548,-1.273633,-1.2566375,-0.095305085,-1.1186217,1.8481147,2.9529126,-0.0145064,1
-0.6300764,-1.0851974,-0.6051645,0.74380815,-0.04973477,1.3747481,2.816583,-1.9975555,-0.024328545,-0.15446118,2.827981,0.6900932,-0.35602152,-1.5626819,-0.882817,1.5226296,-1.3888226,-1.4612398,0.1725274,0.43441626,-0.6821767,-1.3654435,1.2304718,-1.7622315,-0.47183132,-0.3873272,0.074104704,0.6239718,2.6598554,0.3343627,1
0.9318657,-0.974234,-2.6715803,0.23417675,1.6824226,1.2489642,1.1718235,1.8853021,1.5138377,2.0086827,2.3486392,-0.31923983,-0.07937637,-0.7791846,0.9890559,2.4632635,2.5250983,-2.4603634,0.3725907,-1.0278218,-2.0145843,-0.33331,0.026122034,-0.16240114,1.8216767,-1.8105544,-2.254408,1.1655715,0.13830942,-0.74063617,1
-2.1941786,0.020857304,-0.8454052,-0.88061357,-0.62764066,-1.8183112,0.85577285,-0.19334854,1.9215962,-0.8446134,-0.77889085,1.3465258,-1.3694253,0.975556,2.2466893,0.97296596,0.67198163,-1.121598,-1.8340156,0.8877256,-3.7137194,-1.0680785,1.0489892,1.1662756,-1.2315958,-0.24102128,-1.4450291,0.3314813,-0.050908864,-1.594721,1
-0.6432106,-0.18690553,-1.4267776,-1.0557952,-0.23848495,-0.1556215,2.937191,-0.37901282,0.4570077,-0.95239806,-1.9517252,-0.096909255,0.5065438,-0.2328828,1.9298317,2.0060828,0.9109395,0.64334315,-1.2069494,-1.3303175,-0.12997006,-1.1955996,1.2318991,0.13013172,0.85476804,0.7280129,-1.0261744,-1.1107287,-0.09765285,-2.4873285,1
-2.7214582,-0.68959296,-3.0670698,-0.3525172,1.4977796,-2.3038936,-0.39627978,-0.06272669,1.3903902,-2.5540185,-1.5212913,0.11886459,-0.4067245,0.24397552,0.86682314,-0.002236873,0.8819378,-1.0248842,-0.36341435,1.3280293,-1.7384137,-1.1950433,2.07872,0.68218565,0.7766468,0.95386684,-0.28122732,-1.2608904,-0.81238204,-1.4029049,1
-0.4041716,-0.80748475,-2.0190988,-0.69335186,0.6973085,-1.4935066,1.0939885,-0.28153908,2.3375227,-2.5118208,-2.08124,1.3448707,-1.682921,0.26631618,1.1026065,0.75347996,2.7434204,-0.7521264,-0.70498925,0.8768221,-2.080194,0.832449,0.1369414,0.03788817,0.9638759,0.19289362,-0.6110642,-2.8149583,0.5706346,-1.1246611,1
-1.2635858,-0.7415238,-0.85645515,0.004664421,-0.03077063,-0.6824157,-0.80504215,-0.7554168,1.3091137,-0.22958079,-1.7327874,-1.0395812,-1.3775587,-0.31009835,1.8523232,-0.5437601,0.40974665,-0.54607373,-0.009421706,-2.5883856,-1.7918702,-1.2837284,0.5935294,1.1777687,0.3194409,1.4723164,-0.64557034,-1.7211676,-1.2354913,-0.7018815,1
-1.283619,-0.6632504,-0.9564636,-1.0440742,-0.9460021,-2.1461413,1.7928255,-0.87087107,1.7081121,-1.9409872,-2.8617134,0.118273795,-0.88672876,0.8879088,2.5109563,-0.7128593,0.36523896,-0.35735506,-1.3075229,-0.07992998,0.46757603,0.0046942234,0.37552342,-0.5805695,0.36027652,0.015022216,-1.7364827,-0.8233998,1.3105357,-3.224183,1
-1.8867439,-0.50828815,-2.4042015,-1.0317478,0.54094297,-0.2567275,0.9248569,-0.62254137,1.3669747,-0.29004523,-1.3980416,-0.011952072,-0.2409812,0.69694364,-0.645225,2.936698,1.5754809,-1.9261613,-0.11631495,0.35880807,-1.2049915,-0.76705116,0.8519498,0.15623045,0.73126996,1.3117956,-1.9094207,-1.6162751,0.6347803,-1.3268769,1
-1.8829218,0.070807725,0.6523285,-0.7779752,-0.2995926,-0.78250265,1.4554354,0.10411546,1.396535,-0.89961725,-2.1072323,0.89804494,-1.7005674,0.38287097,0.646454,1.1244524,0.93900543,-0.5161796,-0.59740394,-0.013671964,-1.0865514,-0.7667798,1.2859583,-1.5165627,-0.29321176,0.6347036,-0.68875843,-0.19055024,-0.63367367,-0.81468844,1
-0.9393663,0.53053665,-1.3791577,-1.5595365,-1.1723577,-0.31744328,1.463154,-2.4733377,1.503439,-2.059891,-0.99986047,2.1751952,-1.5862327,0.27458107,0.63674194,1.7272646,1.704211,-0.044870317,0.13399836,-0.68810976,-2.5745668,0.77096885,1.6515607,-0.22774789,-0.59479606,1.5408907,-1.237473,-0.38961712,-0.36575016,-1.6087984,1
-1.3441347,-0.76975894,-0.33737552,-1.8230426,-0.9436134,-0.78889143,1.923371,-0.22432217,0.7142212,-0.58616126,-0.5321782,0.6302291,-0.276888,0.22105736,0.3954156,1.1236887,0.9184424,-0.620372,-0.95426357,1.1921504,-0.49716735,-0.88250077,1.421154,0.66789377,0.61454266,-0.38173893,-1.6523204,-1.1491722,-1.0221629,-1.0836862,1
0.8537507,-0.9939182,-1.9097127,-0.7434498,-0.4294575,-1.357381,-1.0556641,0.83351284,1.5116152,-1.1957828,-1.6852754,0.750592,-1.6578814,1.2509707,2.4525027,0.97249556,1.6061137,-0.72085094,-0.5426468,-2.0587595,-2.071,0.96309894,0.66707814,-0.19730726,0.94505185,1.3583932,-0.6018335,-1.3853629,-0.939836,-0.7894995,1
0.05720788,-1.1006914,0.9739914,-1.130579,-0.49948847,-0.6437299,0.13882583,1.5910394,1.1542549,-0.56047237,-1.3928753,-0.0860337,-1.2695827,-0.5055188,1.2011951,-1.5002898,1.217063,-0.17157993,-1.1631179,-1.1069318,-1.8038669,-2.1703637,-0.33025616,-0.5680907,-0.70126307,0.44400328,-0.582367,-0.76140606,-1.1757793,-1.0508176,1
-0.862324,0.79992294,0.50769186,-3.2602563,-1.228499,-1.5913002,2.7303178,-1.0294504,1.4406486,-0.9968288,-1.4920727,1.4985957,-0.802841,0.7434871,1.8021804,-0.8525022,0.9403985,-0.07804781,-1.4293476,0.26407906,-1.5271448,-1.2315242,0.35951552,0.095228195,-0.48680174,1.4436759,-1.3188845,-1.3449208,0.19005358,-1.7439398,1
-2.7815213,-0.3121491,-1.1846254,0.089654684,-0.92662233,-0.4108006,1.7284881,-0.44514167,0.7885398,-0.66775244,0.44880778,0.70415956,-1.5687886,1.7726766,0.67820495,1.6433091,-0.45290938,-2.2051022,-1.0459166,2.277392,-1.3947929,-0.89350945,0.6289605,-0.27646685,-0.64414215,0.07113564,-1.3639336,0.57953787,0.40366107,-0.27280712,1
-1.3900405,-0.7971536,-1.1094701,0.2090613,-0.09823696,-0.59369874,1.7574497,-2.0915256,1.8293965,0.6767047,0.42429265,0.89520943,-0.35725838,0.24270016,-1.154868,1.90814,-1.3207276,-2.0456946,0.38143858,1.8050324,-0.6072457,-1.1100719,0.48840624,-1.3223512,-0.13263059,-1.3008319,-1.3500006,0.8739939,2.259543,0.67130476,1
-2.0100143,-0.74667275,-0.7649157,0.039438307,0.9189618,0.44339958,1.4441568,-1.926425,2.93825,1.8765962,1.1299764,2.4507911,-0.11028783,-0.8429826,0.67822087,0.7499467,-1.1080216,-2.9460409,1.4104966,-1.9688078,-1.0909075,-0.33683226,0.09763911,0.7095127,-0.615268,-0.7184627,-0.6305373,0.9753783,3.3063483,0.20487186,1
-2.2465465,-1.2868731,-0.83170456,0.12626293,-0.3466758,-0.7006841,1.5089241,-1.437829,0.86235034,-0.023225613,0.40122944,0.02120626,-1.1095783,-0.11679596,1.0840735,-0.44301394,0.3454507,-1.7277367,-0.33623728,0.54936767,1.223115,-1.4135606,0.35121423,-1.0566401,-0.40213907,-0.65914315,0.12640676,0.54815745,0.8990927,0.5044112,1
-0.6301161,-0.5289639,-1.0910147,-0.7012205,-0.21864063,-1.1834738,1.3406847,0.026765674,1.3076671,-0.98456234,1.1703676,0.37112504,-0.87452185,1.6315697,0.20839366,0.04673755,-0.59523654,-1.4775639,0.09076727,0.005085975,0.24821086,-1.221642,-0.43575191,-1.3901209,-0.40982974,-0.100327194,-0.3597164,-0.43414924,-0.44289207,0.38057035,1
